origin,group,label,file
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00816.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00341.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00615.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00451.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00310.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00300.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00004.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00780.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00176.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00394.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00805.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00199.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00791.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00062.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00710.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00129.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00077.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00660.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00927.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00518.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00570.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00165.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00360.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00623.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00572.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00751.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00778.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00073.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00190.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00531.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00696.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00736.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00603.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00058.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00079.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00399.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00729.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00283.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00573.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00438.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00638.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00272.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00770.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00821.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00169.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00242.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00532.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00291.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00500.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00395.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00491.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00544.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00656.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00024.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00597.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00557.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00039.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00227.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00327.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00265.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00944.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00367.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00480.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00112.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00236.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00307.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00635.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00634.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00181.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00533.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00380.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00449.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00843.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00936.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00852.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00521.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00195.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00502.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00554.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00423.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00709.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00562.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00167.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00621.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00210.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00376.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00126.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00840.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00722.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00909.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00836.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00028.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00792.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00429.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00877.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00769.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00045.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00188.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00121.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00605.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00042.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00865.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00056.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00450.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00484.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00535.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00887.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00368.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00808.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00494.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-01002.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00719.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00255.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00993.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00652.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00498.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00445.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00279.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00166.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00145.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00990.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00772.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00267.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00665.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00424.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00677.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00312.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00721.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00653.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00060.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00765.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00315.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00393.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00452.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00018.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00979.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00762.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00353.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00716.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00537.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00427.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00845.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00814.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00965.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00182.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00924.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00403.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00422.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00088.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00934.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00726.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00212.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00515.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00205.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00488.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00466.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00005.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00281.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00760.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00600.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00520.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00194.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00851.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00345.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00939.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00054.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00525.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00003.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00991.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00306.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00941.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00397.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00435.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00133.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00582.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00650.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00687.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00826.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00186.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00820.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00911.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00630.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00031.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00742.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00702.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00897.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00261.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-01016.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00013.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00548.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00419.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00102.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00619.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00320.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00309.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00189.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00637.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00050.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00958.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00454.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00972.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00228.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00983.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00214.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00428.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00867.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00975.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00935.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00955.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00633.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00745.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00313.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00786.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00538.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00747.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00330.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00989.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00038.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00447.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00812.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00390.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00173.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00906.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00551.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00866.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00344.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00739.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00084.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00030.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00106.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00943.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00448.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00029.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00355.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00274.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00589.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00620.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00854.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00893.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00708.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00510.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00788.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00566.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00564.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00374.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00432.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00203.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00711.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00087.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00680.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00646.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00187.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00673.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00580.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00333.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00162.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00662.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00124.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00912.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00540.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00754.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00117.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00240.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00202.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00388.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00996.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00899.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00434.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00175.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00723.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00759.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00191.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00342.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00952.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00921.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00611.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00926.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00833.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00284.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00304.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00119.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00289.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00844.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00204.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00925.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00082.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00908.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00591.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00950.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00666.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00329.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00123.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00008.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00530.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00838.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00192.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00239.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00074.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00699.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00211.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00730.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00387.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00040.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00487.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00773.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00733.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00150.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00800.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00868.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00881.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00055.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00959.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00019.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00131.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00135.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00340.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00963.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00940.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00974.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00675.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00957.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00712.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00678.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00920.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00583.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00193.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00973.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00311.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00151.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00905.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00051.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00483.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00794.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00105.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00420.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00592.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00370.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00159.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00444.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-01007.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00093.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00098.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00316.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00639.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00069.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00433.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00220.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00375.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00847.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00363.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00672.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00744.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00601.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00015.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00237.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00027.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00020.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00086.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00923.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00148.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00101.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00561.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00253.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00068.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00094.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00516.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00001.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00685.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00100.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00567.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00545.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00606.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00250.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00043.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00594.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00389.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00085.png
chars74k,Fnt,6,chars74k_png/Fnt/Sample6/img007-00252.png
